,profileIdHashed,Position,Company,position_type,company_type,,,,
232,6a70f5202b167801e7bf51ca95526017cb040482,Principal and Founder,Kalish Consulting,,,,,,
233,9ad308889d783e7c2a11dec355b302370c62f779,Data Engineer,Amazon,,,,,,
234,1623958160183fce2402c088ba97bb839cdb2289,Senior Metrics & Analytics Analyst,General Dynamics Information Technology,,,,,,
235,3286f6ec5b19a08d9c19c0896432860569d3659a,Technical Programs & Operations | Fast Forward Labs,Cloudera,,,,,,
236,b9b1a3ba5cc1a5aece76aa8a9e40b9add64c944a,CEO,Creative Spoons,,,,,,
237,99619d158d04286da7e244196569a5a2391aaa07,"Deputy Chief of Staff & Research Assistant, Intel Capital",Intel Corporation,,,,,,
238,c79602b11d0c05a52f7617fbf21ed27cb2ef21f1,Startup Solutions Architect,Amazon Web Services (AWS),,,,,,
239,a87637b2d2250fe6c6e1cc7872b3c82816e16ad7,COO ,Downtown Long Beach Alliance,,,,,,
240,6b44bad468b9e40f4fb1ee933cc00b279c9b55e6,Customer Success Manager,HeadLight,,,,,,
241,dac4471de399b4f5d73ee26d6e50d0b2da6b04c5,Chief Operating Officer,Insidesource,,,,,,
242,e6721a6565fd557079057a4f966a5f4eca956dcf,Sr. Vice President of Supplier Engagement,Lab References Advisory Group,,,,,,
243,febb39f0478e854976816254b88e04a000420e13,lead Sr. Buyer,Jabil,,,,,,
244,c0537e7db9c8170b1d7ccc37b3f5a855add23e37,Retired,HP,,,,,,
245,05133fbc4926ac730bbad4f604933b3bb6fb7445,"General Manager, VP WW Enterprise Sales & Marketing",SanDisk,,,,,,
246,b1a49b9bdb72375631dc08ed68d7a046784ca41b,Global Vice President of Sales / Head of Sales,360Suite by GB&SMITH,,,,,,
247,6c945a4371c423ffac0d52cb96b8113c2df034ce,Senior Specialist Product Marketing,Canon USA,,,,,,
248,5e642bcbf448a4cc5c4761caa018dbe441f2f5bb,Recruitment Consultant - Data Engineering (San Francisco Bay Area),Harnham,,,,,,
249,02ee666b8b7f64b3d6ec6be7a6d750bfac29592b,Co-Founder,Green.Org,,,,,,
250,5b92175842349e7f3ca775866afa90c9902fec4d,Regional Vice President,HMG Strategy,,,,,,
251,14c7f7385db605fb8d1c311fe3f6cb804846bce7,Founder,Algorithmic Justice League,,,,,,
252,7be0700aa0916c42d8d8599c3b52a41ad1bcf861,å¶é ç»ç,å¹¿å·ç§ç³çµå­ç§ææéå¬å¸,,,,,,
253,8484e42c7b000b839d38887adc8d6b4f96dc7bdd,Technical Recruiter,Apple,,,,,,
254,019ab45f0a4eb57600acee58a3f25e38070bd324,Director of Marketing,New Reach Education,,,,,,
255,c3bf4441e89b42815203dc465f75c65fca814b2f,Department of Medicine Informaticist,"University of California, San Francisco",,,,,,
256,a3b2ae9ff9a9e39ed59b6d26c23273c5e9574d8d,Product | Digital Strategy | Worldclass Execution,SolutionStream,,,,,,
257,b6a2b1ad26b77e46af82f04470073ca1e01ca8d6,Senior Automation Design Engineer,Jabil,,,,,,
258,f252d86b2e1755a17a7311b2c1953985eb49fb39,Chief Executive Officer,High Performance Story,,,,,,
259,54dc88cffbdb28a311b0e61aa98fea3c9eccb932,Lead Product Designer,What Iâm looking for in a company ,,,,,,
260,87874719d74c9b9e3b936f1df92d3f796a86eedb,Partner,McKinsey & Company,,,,,,
261,62e2e51e6097f8bff1143822460703a55e9262a0,Data Center Automation Product Manager Lead at Micro Focus,Micro Focus,,,,,,
262,5366279d530c6f4c5157a69c05c6e4f07bdbe0aa,Creative Consultant,Carefree Kris Creative,,,,,,
263,f1cc8b6898d8da7a3cef0ed2247dc10e7a2b7d71,Program Manager,Computrol (previously Western Electronics),,,,,,
264,72c2c5f780cc44cd067a6218e3d914236b52820f,COO,BizWorld.org Headquarters,,,,,,
265,c227e5e585e50c509637641f8d432b7be4844307,Data Scientist,Tesla,,,,,,
266,81d48143cb6d1baac5630c81fa7f0348350d09b0,HR Project Manager,Systex  Corp. ç²¾èª è³è¨,,,,,,
267,b346c288e3854b23329c51565d1b385619401a98,Director of Operations,Trainer Rx,,,,,,
268,461413d72115c79fe50f08ad1ec74cce68552a72,Program Manager AMS Commercial Reseller Programs,HP,,,,,,
269,ef69325289a8755941f955d9450cb13a30a7982b,"Director, Business Development",Lenovo,,,,,,
270,d71eb75b6f36e11f43b23e605a0c79719d642b2e,Head of Legal and Client Service,Community Data Platforms,,,,,,
271,df0b391078f9ffa4ebb7aeb745e50dd4487784e3,Sr Quality Manager,Mobile Technologies Inc. (MTI),,,,,,
272,bf02016c27584780c783286e44ae7b1b5415b490,Manager - Machine Learning,KPMG,,,,,,
273,12cc43efa30f886a82cf5cd2f8f4e1f3e18a0e23,Senior Tour consultant,African Jungle Adventures Ltd,,,,,,
274,3a003731d1341ad1d8c49d37c12ec9c40533f5a7,Technical Sales Manager,Wolke Inks and Printers LP,,,,,,
275,bae7896bae6d93a358123e22f56bc05d5f26b36a,Commanding Officer,Naval Surface Warfare Center Carderock Division (NSWCCD),,,,,,
276,09769a59136bf9b7e6e014faac4f6be5761fc946,Associate General Counsel,HP Inc.,,,,,,
277,b011c433cc4b494a3bf0c6234cdb78c1361072bb,Sales and Marketing Manager,EeRise Corporation,,,,,,
278,aadd433950701e240a0e484d372eeebff619710e,"Technical Analyst - Partner Measurement, Youtube",Google,,,,,,
279,b6b9c8d88e736593ea64b43b54d89b1e87848ea8,Data Scientist,Jekeso Insights,,,,,,
280,7ed6a3c6a932bfec6d6c414ff0339265b0bf58b7,"Developer Relations, AI and Machine Learning",Amazon Web Services (AWS),,,,,,
281,785af6003b461a2f9bc09ade2da2da49cc242096,COO/Founder,Paw Works,,,,,,
282,dfb7360571515e6f2e3bb0ad4c922318a80bf234,Data Scientist,Healthwise,,,,,,
283,71b10599b219792852510a7485b29b2b5721e791,Customer Success Intern,Autodesk,,,,,,
284,8909e0993022d6556f5e0c35b1ae63a870a41105,Senior Data Scientist,"Aetna, a CVS Health Company",,,,,,
285,8d35dd4f33a42dacd71d2aedf651e182210e1896,Sales Director,Supermicro,,,,,,
286,852ba9678b80bfa1d5af681338f84c420a8e538a,Cloud/DevOps Engineer,InfoObjects Inc.,,,,,,
287,712d10eb30cba747a11863cb6a30cc06d224e6b7,Health Educator,Multnomah County Health Department,,,,,,
288,2ae5da243e4acb5e2158845405ac2566a0efb4be,"Manager, Media Strategy",Hotwire,,,,,,
289,a19cfeded9ca635b677af5c7bbdd4088dca008df,Chief Technology Officer,"AOC Technologies, Inc",,,,,,
290,eec1ab27e375f4a860abefc6a58148e5be7cc6c6,Associate Analyst,"MORGAN KEEGAN & COMPANY, INC.",,,,,,
291,697e2baecd2dd3c8dad55357a0f0bac68e5c3752,"President, C. Forbes LLC",C. Forbes LLC,,,,,,
292,97d1726f12a6f1d4a67e46e9251bb857f1d8df32,"Global Head of Services, LinkedIn Sales Solutions",LinkedIn,,,,,,
293,4bd004d5900a35d02ce31fca301045e547da18c1,Dating + Relationship Coach,Rooted in Soul Coaching,,,,,,
294,84a86455c7d15d8c2adf2f3b54daf833294196ff,Deputy General Manager,Education International Cooperation (EIC) Group,,,,,,
295,367711fd450ffdc1d40a4c52ccd3ac8a6f328cec,Founder & CEO,Tastemakers Africa,,,,,,
296,7811d08dfc7533d8f7a29ecdb52629b1754225a1,Supplier Commercial Manager,è±ç¹ç¾,,,,,,
297,5e99b768b3e75fc3a2513c2460f2ba6af91ea584,Senior Content Developer,Microsoft,,,,,,
298,a2ee8c17e3e04bcaab18dd8db58848ec56ce9007,Founder,rth labs,,,,,,
299,f5e2abcfd3d1314bba0a9b27208972e5e43baa4f,CEO & Founder,"Azumo, LLC",,,,,,
300,32f961fe48f1aa58d9de4f6ea99fdef27e2e5c96,Sr Staff Engineer,SK Hynix Memory Solutions America Inc.,,,,,,
301,c85175741d4c4ec56bdc2346ab5638c9409ee7fc,Business Development Manager ,Bloom Energy,,,,,,
302,5d5035c7b9bb698fd1f0f62d540357fccb0476d3,Sr. Vice President,APS Asset Management,,,,,,
303,14de3fd2dfd25737a219ca2b88de7ac48dd7cc01,Strategic Technology Manager,Weatherford,,,,,,
304,840708778d9c5482d74c8a7c1ccbf9629b5ca4d4,Manager,The Village Pub,,,,,,
305,723dea07c5c7389626bab9e5513812a70137d99e,President,"Dancy Executive Search, LLC",,,,,,
306,e392e87424baba801b5428d9b35957d46dc8f158,Director Of Operations,"The Grandview, La Foret, Osteria",,,,,,
307,b24b7ac1d2ea06c0729aaf69c21e87d9b37941ba,Vice President - Infrastructure Solutions Group (APJ),Dell Technologies,,,,,,
308,1e9497a1b5faee6543eb6d41203d05a1dd427934,National Practice Lead,Infocenter,,,,,,
309,c2b663fd588e8d69c36ab93fb32ab96a030aec1c,Outside Sales Representative,Energy Catchers,,,,,,
310,f0e531fe55b5479c27848a72002c870ac203522d,Sales Execution Manager,Lenovo,,,,,,
311,47949d2ae0c68d090cbe3f56fb4cf10345bd1cf6,Enterprise Marketing Analyst,Adobe,,,,,,
312,1ecb0d6289492d7f6d413194550392340c2a3762,Business Development Manager- WishX,Wish,,,,,,
313,9cbd6c1852a8cfce5f11c62f63f1a161c6aef199,Enterprise Account Executive,Cloudera,,,,,,
314,5c432528113fd31078852da1982eeb3a535500be,Research Lead,Cloudera,,,,,,
315,f96489dfb238dc5833aa0af69d4a892f0d059646,Director of Marketing,CRU,,,,,,
316,10d7c8872523de9260bfd3925fc6885d7cb7fbf4,VP Solutions Consulting,JASCI Software,,,,,,
317,fe5315272023eed5e6c5855411bd1a28f18d5094,VP - IT Asset Disposition,BCS IT Asset Disposition,,,,,,
318,fb7bfda201a250b7e9e7c8395354faa312bde38d,Plant Manager,TE Connectivity,,,,,,
319,075a2376bd1ea7383cdfa55c593738281244f488,"Senior Vice President, Worldwide Commercial Business",Lenovo,,,,,,
320,5b56972bb142d896452821bdb3e519bea6cfa21b,Owner,Sea to Sky Farm,,,,,,
321,2b67d1aead5e9d3631f6714d4559ceec1aa98f99,Managing Director,Madison Park Group,,,,,,
322,68b6df1d06ae8a2d6c893a78ff6dbade056743cc,Assistant Manager,Canon Singapore Pte Ltd,,,,,,
323,97fb59c3e3a95e61e0fb1b7983caf9604018cc49,Server Software Engineering Program Manager,Intel Corporation,,,,,,
324,61c89a8695f1d08779e65a003d4e8077f8ca3065,Director of Client Services,Seek First,,,,,,
325,5b00b6fbb8f9d7e224d0fefe84d41192b3c738bf,Virtual Assistant ,Self Employed,,,,,,
326,f41d05244a26a6ee58e5504d392c59ee7660b2e6,Co-Founder and Partner,Edgility Consulting,,,,,,
327,46017be957a1c2c8c15ba8859782721441faa0a9,Business Guidance,Motus :: Business Guidance,,,,,,
328,2e2c7d5e998b165bcbbfb84e27827c94303293d9,Contributing Writer,California Weed Blog,,,,,,
329,0259fc9f5903a4a339884f02f6c2184b1007ce36,Lead Architect RMS(one) Platform,RMS,,,,,,
330,f776c42177fc53982a758ff92b4c1981b1655f11,Interim Executive Director,Build It Green,,,,,,
331,ce5ac738b49293edab8a3168fe3f19032ef2627d,Data Engineer - Lead,Progressive Insurance,,,,,,
332,ac74164a585a9151873327100239249f50555b3f,Sales Manager / Business Development  Manager,Hewlett Packard Enterprise,,,,,,
333,be201637d01f1feedc9918993eb77c005935f3b1,"Western Area Director, Supply Chain Solutions",Avnet Electronics Marketing,,,,,,
334,a5c201e048737295bdc0ebf13c51878c73283d04,"CEO, On The Mark Marketing, Inc.",On The Mark Marketing Consultancy,,,,,,
335,70a3b3c6c0fd3922e9024b709cc20cd7735be72d,Sr Director Product & Data Engineering ,Wabtec Corporation,,,,,,
336,28e040990e76a193770a9d6af10d31a2a326fd81,Educator,Rites of Passage Program via Vancouver NAACP/Coalition of Minority Employees PNW,,,,,,
337,ce217ad2f740648e402a5341eace390188c719af,"Director, Planning and Supply Chain Strategy",Gigamon,,,,,,
338,49b9caa68d3ab50ca6cd7fa5007a98a125e32bf4,"Owner, Independent Executive Assistant",Independent Call Center and Business Services,,,,,,
339,470a000268a7a9fa6e7199b5504f4bc465b0b5ef,General Manager - Senior Director of Operations ,Jabil,,,,,,
340,01ee420097ef70fe3449965a2b965c0b85ad368b,Web Developer,Society of Grownups,,,,,,
341,a2e7cde5e9fd3f93aa219dcda20319d823ca6787,Principal,GreenMax Capital Advisors,,,,,,
342,1944a62cc2a2b66b56599f229539229bf81bbb90,Director / Lead-Teacher Vancouver Rites of Passage Youth Program,Community AME Zion Church/Vancouver NAACP Branch # 1139,,,,,,
343,37fd8f8f00fb193223a4d44b4609320231cecd19,"Manager, Credit Risk Management",Activision Blizzard,,,,,,
344,8f6cc2953c3f808d674b7b1293181e36862e99c1,Materials Program Manager,Lam Research,,,,,,
345,cf3d34c75b90cb924906d4b5f1b9d29353ebdf94,"Product Operations Manager, WW Accessory team",Lenovo,,,,,,
346,a88203dd2368582857ea38b32c4c3a07b01a1f9b,Job Developer,Contra Costa County,,,,,,
347,29fdce56d2b0997db393503bdf90596eb3e96f3b,"Associate Partner, Gartner Consulting",Gartner,,,,,,
348,fe2a1a76952a390e710216a3d527d3f5ef731383,Principal Engineer - Machine Learning Architect,Intel Corporation,,,,,,
349,a63f9f852f8842d1931e9f81c023d191b747834b,"Marketing, Director",TELUS,,,,,,
350,d4f701ae024ccdc0d5a8d5e3cb0d3fe76d3017e7,President/Principal Engineer,CO Consulting,,,,,,
351,dcf7e794dd3e20b1f51fa982c9f185b36cf8ff85,Chief Executive Officer,Aphid,,,,,,
352,e5fa286803d3726c9949c74ddca5cd9d48db6595,Founder,The Thomson Partners,,,,,,
353,c8cb3d60113e5fa093c8ac4b03c349d4a83acbb1,Director,4C Links (4C Academy),,,,,,
354,3e3bbec2d198c06d9bf30ad9e22e38049c208695,Director Of Quality,FSOil LLC,,,,,,
355,29394254921492c2d32d8a7c6ec93bafd6b59bbd,Founder / Owner,Power To Be Found,,,,,,
356,29d1ae3d1a3ed389a1040d17ac812b7ce79ce05d,Global Equity Analyst,Perpetua Investment Managers (Pty) Ltd,,,,,,
357,e72f73a0782fe2bfa9a5ee739042fd60ec3f51c3,New Product Introduction (NPI) Supply Chain Lead,RLA Engineering LLC (contracted with HP),,,,,,
358,b0f542c7d6b1bfa3d1b7e56a997b2670f4e458fa,Assistant Professor of Organizational Behavior,Cornell University ILR School,,,,,,
359,8807f72c519259fcceaae95491dbdebd74fdb87a,Realtor,Shorewood Real Estate Group,,,,,,
360,d234450b91f0406e288a0745e8b6ee7fe3d5c794,Principal Engineer,"ANSYS, Inc.",,,,,,
361,ed34ac4c1248e36d0a717b9a24bb534531767415,"Director of Product Management, New and Emerging Technologies",Ansys,,,,,,
362,996698d94200146377eba75499f692f316a2b73b,Financial Data Analyst,Poly,,,,,,
363,cbfc86e21e758660397913cc9d97fe90b84d93e8,VP Sales,Ople,,,,,,
364,31c5fdba057b63e264077832d303316ea485ad37,Investor,CMS Business,,,,,,
365,173becc5ef20db2cb2baedb18829fed2bc48d946,Inventory Analyst,Jabil,,,,,,
366,479a506a496e311d909d226d659160ea3923df63,Talent Aquisition Manager ,Jabil Healthcare,,,,,,
367,e082d7e011e424d35d19136955632554928208a2,Attorney,BART,,,,,,
368,319a636205cf7c0a75f571f5a53c30a41f34da08,Director of Strategic Alliances,SOTI,,,,,,
369,255001cd008ae5d819538706ff9072becf12b226,CEO & Founder,Movemeback,,,,,,
370,1cf285d102cee7f2724d301f2c38477f0f08603d,CEO / Co-Founder,LookyLoo,,,,,,
371,1b00d73e76a8b48771437bf889c771a772730412,President & CEO,Pipeline Therapeutics,,,,,,
372,cb6dfc96f0ef6045f68489290a179676da2d77ba,Managing Director,East Bay Venture Capital,,,,,,
373,af732e4c475fb9e49cde77610696b6f40dfbdec1,Associate Dean for Student Affairs,University of Florida,,,,,,
374,ba8e67cb65f8e9ed76b345161dd4554647aca772,Founder & General Partner,Revitalize Venture Studio,,,,,,
375,2c3d60f22b7bd0b6037dd96b2b1835a1fe9c215a,Director of Finance & Administration,NOAH,,,,,,
376,d0b43e0cf3274764085c17978f8cab83f2470581,Medical Assistant,Brown & Toland Physicians,,,,,,
377,a6396de766f2b4318be137a0b8388f301538ed80,"Sr Director, Operations",Iterable,,,,,,
378,ad8aba482bed93abf08824e7e8f31df5b404bc37,Account Manager,EPE USA,,,,,,
379,08917da913552476018d7dd7e30843737840e36b,Sr. Recruiter / Sourcer (Contractor),Cisco Systems,,,,,,
380,6f0d8573c6106448c0634380ea51e5a21082dd3d,Chief Science Officer,"American Micro Detection Systems, Inc",,,,,,
381,bfb1edc71f1b1b5afcc5d506438df11386ffc5b5,Vice President and CFO,Callidus Capital,,,,,,
382,cbb5851a725440c9726b171497af0270193949d7,CEO - Non-conventional Financial Consulting Firm,"Nth Degree CPAs, PLLC",,,,,,
383,457e78cb563aeab0f137e9bc1742ca6eb32fe8a3,Owner / Operator,"Logsdon Ridge Vineyards, LLC",,,,,,
384,a5f8fdd1a1dc2545ed4dc0406537eddd64520962,Principal,Sailflow Consulting,,,,,,
385,9e1e1bd256c341f668390203b14e41e899b5354a,Product,AlgoDaily,,,,,,
386,797904cee793f6fac4e8100de27b10c772f2d555,"Senior Director, Consulting & Analytics",Visa,,,,,,
387,9dcf47662069381ac031d49b61c49e783040c892,"Vice President, Global Supply Chain",ExxonMobil,,,,,,
388,635309d3b821e241ac6823abc74ae4602e28ab0d,HR Business Partner,Hewlett Packard Enterprise,,,,,,
389,49dec4705e94d53716caffc3596ff58eeec722a9,Director of RD and Project Management Division,Universal Scientific Industrial Co.,,,,,,
390,29142168f5f1094c968cbd156be8ac66620977e0,Trout Bum,Self unemployed,,,,,,
391,1f2f6e9827ded66d6d6d3c9968f15c0d46fe19fc,Head of Innovation and Partnerships Israel for Comcast,For Comcast,,,,,,
392,1c9f0f33133731ebd1f5174acf5e27299679ee07,"Director Business Development, National Grid Partners",National Grid,,,,,,
393,520b992b079ce5363275abc68608081f86861309,Senior Director of Business Management,Jabil,,,,,,
394,eea9af96b707429b1a2f2bf675927be77ac7516c,Executive Recruiter - Product Design & Creative ,Facebook,,,,,,
395,c5c8484c54e5c0a26118183553ca85d7c7127a18,Chief Program Officer,GO2 Foundation for Lung Cancer ,,,,,,
396,8cc387c1361fcacaa3b147d935a15f9c7a5e8819,Virtual Assistant / Copy Editor,Virtual Felicity,,,,,,
397,1086dcb2784ab8f14e564f3c73f5c56e0fa127cf,Sr. Manager of Product and Marketing,Supermicro,,,,,,
398,bd5614fb3ce69d27931e59b0b68ba6ec5dacee0f,Co-Founder,United Safety Technology Inc.,,,,,,
399,6d09b6d268a5454f989bf3d321c49d61e1616996,Project Analyst,Visa,,,,,,
400,4d5e63840144a1719ccb59b3431bdcf4c8d23560,"Vice President, EMEA Partner Sales ",Citrix,,,,,,
401,c1f717a20cf853d696dc27978f021a2dd2b5dede,Business Owner,Arcstallion Inc,,,,,,
402,4331bc087ec292aef9362a6c3421391e1c2bb0b9,CEO,"Blaqspot Media Group,  Inc. ",,,,,,
403,4352537b53c95c53ffa1ca0b00db596d76e5c19c,Board Trustee,CamEd Business School,,,,,,
404,8518e42b3fba90e5c786c91fa4504cc8759549c3,Senior Manager,Accenture,,,,,,
405,9b62b3cff4a7f11c5dc2696dbaf58ee9522a44b1,Staff Quality Support,Salem-Keizer School District,,,,,,
406,1df5105c262c5266a6d875071bfecffbf0f9ae75,Senior Vice President,Dell,,,,,,
407,2f5cebf6ad023384dae3ab4a797dcb2e5c6f833b,Sales And Service Consultant,McNeal Automotive LLC,,,,,,
408,6b4ffaa0461ef6e54d4e7514501dae60a4277805,Data Scientist - Experimentation and Inference Frameworks,Stitch Fix,,,,,,
409,5536f52c295a3c9998cf2105330e5466ede5f2ff,Vice President Business Sales & Business Imaging business unit,Epson Europe B.V.,,,,,,
410,712cef69130a8866e670069aa5010134534aeb08,Worldwide Product Marketing Manager - Page Wide Web Press,HP Inc.,,,,,,
411,f7bfd47ab2bc80fc91379f1e808e16a17a83e3d4,General Counsel,PowerSchool Group LLC,,,,,,
412,18e2c89ffa2cb165abbce4a3fe0ee8bd806517a9,Coder Coach,theCoderSchool,,,,,,
413,7322a694f1cbe0e8ef8585f197e8f1e95dd52cb9,Certified Professional Resume Writer,"eWriter, LLC",,,,,,
414,a35b358605ac639e00243d74ad98f4be7df5367d,Head of AI,Axel Springer AI,,,,,,
415,212b551b8ca2aa802f9e5abacdbf0141e86d5365,CEO & Co Founder,HopHR,,,,,,
416,9a59b19304912eff697c0b525048c1ce55166156,Software Engineer,Bloomberg LP,,,,,,
417,2ad832e5c7a9cf3c2b81af2437920bf52790013c,Director- Enterprise Client Development,Webcollage (now Syndigo),,,,,,
418,94b713add22d9bff7126330a0d10bf597f1e9181,Vice President,Cerqa,,,,,,
419,3a10a0ace15f8e591c683d729d816d6f197729df,"Senior Vice President, Product",Seismic Software,,,,,,
420,ef13caef0e3bb17858cda4b2ffc5a09be148c3b2,"Director, Client Solutions",SEKO Logistics,,,,,,
421,77545349923d32f1b4cb955f8151fe86b028c679,Homesteader,Retired,,,,,,
422,c49497de087f8bd0cab0b9201cdc97ac5a4911fc,"Senior Vice President Sales, North America Consumer and Small Business Group & Global Dell Outlet",Dell,,,,,,
423,f80b1b755fcbe3797bb751662b7eee6a83dab914,"Director, Manufacturing and Procurement","Impossible Objects, Inc.",,,,,,
424,6aa13f783d6d7a5c1dae50bd9ccc679ed5a0e17b,Senior Consultant,On Tap Consulting,,,,,,
425,3946f8eadec8ae972205641ba9975ca2693dbd61,New Home Sales Consultant,DR Horton,,,,,,
426,107b89bbeac05c19369ad1eae9df04f0c2beb52e,3D metals R&D engineering manager,Hewlett packard Inc,,,,,,
427,f8f5f43c52c3df685276ab1de2711475bb95ef53,Engineering Leader,Inphi Corporation,,,,,,
428,229d53afeb454c1fcefb3f15a8e90ddf83150cb0,President & COO,Los Angeles County Economic Development Corporation (LAEDC),,,,,,
429,9b194e28d12e6a1f5d6ee3fd423d518e1dabf642,Senior Product Manager,Lenovo,,,,,,
430,05c6f50d1479455b14d4dd5e77f6e6e6be560818,Global Head of Customer Support,HP,,,,,,
431,ad79bf7094360b288278efa73e6c90c969e409bb,Senior Member of Technical Staff,HP,,,,,,
432,64004609245b6f0911998c0348d384fceb022ac7,Owner/President,Custom Courier Service,,,,,,
433,5959e528d910e9adb7b97a2de4be40f15ec0e28e,Fiscal Liaison,Children's Institute,,,,,,
434,fc29acc652efce961decf994c9ace9ac800a139f,CTO & Online Travel Agent Manager (Head of OTA),Resecentrumgruppen AB,,,,,,
435,1dd495f22437659665731d1f5e6bc9870789b9d1,Chief Talent Officer,Talentree.ai,,,,,,
436,e7b276cfafcea4da94b43a9fcb632eea9754ac33,Creative Director + Designer,For Hire,,,,,,
437,654ed4a02c238fb6190cbe1fe7e2502d7a9eaa53,Founder/CEO,ArtsEarth,,,,,,
438,049f2691a03de1f44a47f5ff161b52d3e790f66e,Sales Representative/Customer Service,ArtGem Granite & Marble Inc,,,,,,
439,cb752d3f09b7251d767b5c67ef662eb634d50b83,Managing Director,Moog Tritech,,,,,,
440,2356422072376a427381e60ec8330af32be47582,Managing Director,Stratera Capital,,,,,,
441,1d27e36149436bd85ff43f704fe6e82ae77ae97b,Program Manager,Google,,,,,,
442,bc034caf600c7b235598043cc13f5bc5ed81ac5d,"Vice President, Human Resources and Business Development","Matthews International Enterprises, LLC",,,,,,
443,5f12554f7b0b7b59801b8533185c01b66aef50a4,Director of Hardware Development/Distinguished Engineer,"ORACLE/SUN MICROSYSTEMS (2001-Present, SUN acquired by ORACLE February 2009)",,,,,,
444,e6a69afdba6dcd0b0ef1ba1794ddf621276aa105,VP Products and Services,CloudGeometry,,,,,,
445,3eede540ec37b49b57ec81095075f1174d8fa5db,"Career Adviser (School of Computing), Centre for Future-ready Graduates",National University of Singapore,,,,,,
446,46b178954bfd4ae2caeb3d19b368ea76e6999b73,Software Engineer,Equus Software,,,,,,
447,bebaae1ba89e5daec583a595710d810fe7b8c207,Entrepreneur,Startup,,,,,,
448,8f6e3cd0388bd8689e60b30d25813f5670de420e,Software & IP Licensing Manager,HP,,,,,,
449,50b191473cdfc1a1f184ff0f85ecb98d6cccc664,Partner,"Local Roots Food Tours (2Hearts Productions, LLC)",,,,,,
450,d6a53674bd743385dcff7471fc03a8c24ffb818e,Executive Assistant,RingCentral,,,,,,
451,f28b10d490447a1bf789ab5318722a84035bf907,Managing Partner & Owner,Antal International Hadleigh,,,,,,
452,6ca7de82274c53978aa8cc84659098193486fdae,Economic Equity Policy Fellow,The Greenlining Institute,,,,,,
